Node_ID,Node_Text,P&ID,Equipment_Tag,Equipment_Description,Design_Conditions
Node 38536,Wash Water System,99-DWG-4352,TK-73992,Treated Wash Water Storage Tank,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-4352,PM-77069A/B,Desalter Wash Water Pump,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-8622,AF-75469,Desalter Waste Water Cooler,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-8622,AF-99938,Desalter Waste Water Cooler,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-3445,TK-60820,Sodium Bi-Sulfite Storage Tank,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-3445,PM-78021A/B,Brine Transfer Pumps,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-3445,PM-94850,Sodium Bi-Sulfite Metering Pump,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-3445,TK-17647,Salt/Brine Storage Tank,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-1017,D-33219A/B/C,Desalter Transformer,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 38536,Wash Water System,99-DWG-1017,D-33219,Condensate Desalter,From 41268 Desalter Project PHA. TK-73992 Treated Wash Water Storage Tank is currently bypassed. Minimum wash water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Supplied by the city at 79029-80psig. Two wash water pumps (operationally set such that PM- 122A feeds Splitter 1 and PM-77069B feeds Splitter 2). Wash water pumps discharge at 184psig. 144psig upon entering desalter. Water is at ambient temperature (estimated high = 85F). 1hr residence time in storage tank. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF
Node 23650,Waste Water,99-DWG-9283,TK-56446,Contact Water Sump,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-9283,PM-48584A/B,Contact Water Sump Pumps,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-4394,DT-81314A/B/C,Desalter Transformer,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-4394,D-81314,Condensate Desalter,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-1245,EX-87095A/B/C,Wash Water to Desalter Waste Water Preheater,- Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr
Node 23650,Waste Water,99-DWG-8622,AF-75469,Desalter Waste Water Cooler,- Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-8622,AF-99938,Desalter Waste Water Cooler,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-1017,D-33219A/B/C,Desalter Transformer,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 23650,Waste Water,99-DWG-1017,D-33219,Condensate Desalter,From 41268 Desalter Project PHA. Minimum water flow = 1500bpd (3% of condensate feed rate). Maximum flow: 2500bpd (5%). Steady state. Exits desalter at approximately 144psig. Water exits desalter at 210F (234F max). Water removal controlled by level of desalter. EX-87095A/B/C: - Shell MAWP = 305 psig @ 290 degF - Tube MAWP = 305 psig @ 290 degF - Duty = 2.5 MMBTU/Hr AF-75469/209: - Design = 305 psig MAWP @ 290 degF - Design Duty = 4 MMBTU/Hr
Node 72045,Mud Wash,99-DWG-4394,DT-81314A/B/C,Desalter Transformer,"From 41268 Desalter Project PHA. Currently PM-35808A is not running due to misalignment issues. Only PM-35808B/C running. Occasionally operated to disturb the waste water in the desalters to suspend sediment. 2 pumps in parallel. One pump for each desalter under normal operations (capability to use either pump for either desalter). Flow: maximum = 125gpm. Normal operation is for 79029- 100gpm. Feed to pumps is 144psig. All valves in line are normally open except the desalter 1 and 2 isolation valves. 30 minutes per wash. Does not interrupt normal operations. Mud wash header in bottom of desalter. Approximate dP = 25psi (169psig total). Planned operation is daily. PM-35808A/B/C: - Design = 50 GPM, 10 HP, 3500 RPM - Temp = 210 degF @ 84 psi deltaP"
Node 72045,Mud Wash,99-DWG-4394,D-81314,Condensate Desalter,"From 41268 Desalter Project PHA. Currently PM-35808A is not running due to misalignment issues. Only PM-35808B/C running. Occasionally operated to disturb the waste water in the desalters to suspend sediment. 2 pumps in parallel. One pump for each desalter under normal operations (capability to use either pump for either desalter). Flow: maximum = 125gpm. Normal operation is for 79029- 100gpm. Feed to pumps is 144psig. All valves in line are normally open except the desalter 1 and 2 isolation valves. 30 minutes per wash. Does not interrupt normal operations. Mud wash header in bottom of desalter. Approximate dP = 25psi (169psig total). Planned operation is daily. PM-35808A/B/C: - Design = 50 GPM, 10 HP, 3500 RPM - Temp = 210 degF @ 84 psi deltaP"
Node 72045,Mud Wash,40-PI-34747A,PM-35808A/B/C,Desalter Mud Wash Pumps,"- Design = 50 GPM, 10 HP, 3500 RPM - Temp = 210 degF @ 84 psi deltaP"
Node 72045,Mud Wash,99-DWG-1017,D-33219A/B/C,Desalter Transformer,"From 41268 Desalter Project PHA. Currently PM-35808A is not running due to misalignment issues. Only PM-35808B/C running. Occasionally operated to disturb the waste water in the desalters to suspend sediment. 2 pumps in parallel. One pump for each desalter under normal operations (capability to use either pump for either desalter). Flow: maximum = 125gpm. Normal operation is for 79029- 100gpm. Feed to pumps is 144psig. All valves in line are normally open except the desalter 1 and 2 isolation valves. 30 minutes per wash. Does not interrupt normal operations. Mud wash header in bottom of desalter. Approximate dP = 25psi (169psig total). Planned operation is daily. PM-35808A/B/C: - Design = 50 GPM, 10 HP, 3500 RPM - Temp = 210 degF @ 84 psi deltaP"
Node 72045,Mud Wash,99-DWG-1017,D-33219,Condensate Desalter,"From 41268 Desalter Project PHA. Currently PM-35808A is not running due to misalignment issues. Only PM-35808B/C running. Occasionally operated to disturb the waste water in the desalters to suspend sediment. 2 pumps in parallel. One pump for each desalter under normal operations (capability to use either pump for either desalter). Flow: maximum = 125gpm. Normal operation is for 79029- 100gpm. Feed to pumps is 144psig. All valves in line are normally open except the desalter 1 and 2 isolation valves. 30 minutes per wash. Does not interrupt normal operations. Mud wash header in bottom of desalter. Approximate dP = 25psi (169psig total). Planned operation is daily. PM-35808A/B/C: - Design = 50 GPM, 10 HP, 3500 RPM - Temp = 210 degF @ 84 psi deltaP"
Node 86554,Naphtha Rundown/ Recirculation Chiller and Light Virgin Naphtha Tanks TK-24946- 24/25,99-DWG-2929,TK-97415-3,Tank - 9000 Area Feedstock,"From 25134 Tank Farm Project PHA This node includes the naphtha rundown chiller from Splitter 1 and/or 2 to Light Virgin Naphtha (LVN) Tanks TK-24946-24 or TK-24946- 25. Also includes recirculation chiller which will cool the naphtha contents of Light Naphtha Tank TK-24946-24 or TK-24946-25 by recirculation through the chiller by Recirculation Pump P- 6. Normal operation may include one or two LVN tanks. Under one LVN tank operation the rundown and recirculation cooler operate on the same tank, under two tank operation, rundown and recirculation may be on the same tank or on opposite tanks. The chillers are mainly used in the summer season. The tanks' target temperature is set based on analysis of the tanks' Reid vapor pressure (RVP) and a calculation of the true vapor pressure (TVP) of the tank. Current operation is to rundown into one of two tanks and recirculate/ discharge from the other tank. Naphtha is transferred from TK-24946- 24/25 and TK-61869-15 via Naphtha Cargo Pumps P-2A/B and 38095"" pipeline to Galena Park Terminal ground or water shipping area."
Node 86554,Naphtha Rundown/ Recirculation Chiller and Light Virgin Naphtha Tanks TK-24946- 24/25,99-DWG-2929,MIX-74045,Mixer - 9000 Area Feedstock Tank,"From 25134 Tank Farm Project PHA This node includes the naphtha rundown chiller from Splitter 1 and/or 2 to Light Virgin Naphtha (LVN) Tanks TK-24946-24 or TK-24946- 25. Also includes recirculation chiller which will cool the naphtha contents of Light Naphtha Tank TK-24946-24 or TK-24946-25 by recirculation through the chiller by Recirculation Pump P- 6. Normal operation may include one or two LVN tanks. Under one LVN tank operation the rundown and recirculation cooler operate on the same tank, under two tank operation, rundown and recirculation may be on the same tank or on opposite tanks. The chillers are mainly used in the summer season. The tanks' target temperature is set based on analysis of the tanks' Reid vapor pressure (RVP) and a calculation of the true vapor pressure (TVP) of the tank. Current operation is to rundown into one of two tanks and recirculate/ discharge from the other tank. Naphtha is transferred from TK-24946- 24/25 and TK-61869-15 via Naphtha Cargo Pumps P-2A/B and 38095"" pipeline to Galena Park Terminal ground or water shipping area."
Node 86554,Naphtha Rundown/ Recirculation Chiller and Light Virgin Naphtha Tanks TK-24946- 24/25,99-DWG-4009,P-6,Pump - 9000 Area Naphtha,"From 25134 Tank Farm Project PHA This node includes the naphtha rundown chiller from Splitter 1 and/or 2 to Light Virgin Naphtha (LVN) Tanks TK-24946-24 or TK-24946- 25. Also includes recirculation chiller which will cool the naphtha contents of Light Naphtha Tank TK-24946-24 or TK-24946-25 by recirculation through the chiller by Recirculation Pump P- 6. Normal operation may include one or two LVN tanks. Under one LVN tank operation the rundown and recirculation cooler operate on the same tank, under two tank operation, rundown and recirculation may be on the same tank or on opposite tanks. The chillers are mainly used in the summer season. The tanks' target temperature is set based on analysis of the tanks' Reid vapor pressure (RVP) and a calculation of the true vapor pressure (TVP) of the tank. Current operation is to rundown into one of two tanks and recirculate/ discharge from the other tank. Naphtha is transferred from TK-24946- 24/25 and TK-61869-15 via Naphtha Cargo Pumps P-2A/B and 38095"" pipeline to Galena Park Terminal ground or water shipping area."
Node 86554,Naphtha Rundown/ Recirculation Chiller and Light Virgin Naphtha Tanks TK-24946- 24/25,99-DWG-1293,P-2A/B,Pumps - 9000 Area Naphtha,"From 25134 Tank Farm Project PHA This node includes the naphtha rundown chiller from Splitter 1 and/or 2 to Light Virgin Naphtha (LVN) Tanks TK-24946-24 or TK-24946- 25. Also includes recirculation chiller which will cool the naphtha contents of Light Naphtha Tank TK-24946-24 or TK-24946-25 by recirculation through the chiller by Recirculation Pump P- 6. Normal operation may include one or two LVN tanks. Under one LVN tank operation the rundown and recirculation cooler operate on the same tank, under two tank operation, rundown and recirculation may be on the same tank or on opposite tanks. The chillers are mainly used in the summer season. The tanks' target temperature is set based on analysis of the tanks' Reid vapor pressure (RVP) and a calculation of the true vapor pressure (TVP) of the tank. Current operation is to rundown into one of two tanks and recirculate/ discharge from the other tank. Naphtha is transferred from TK-24946- 24/25 and TK-61869-15 via Naphtha Cargo Pumps P-2A/B and 38095"" pipeline to Galena Park Terminal ground or water shipping area."
Node 86554,Naphtha Rundown/ Recirculation Chiller and Light Virgin Naphtha Tanks TK-24946- 24/25,99-DWG-4133,TK-61869-15,Tank - 9000 Area Naphtha Heavy,"From 25134 Tank Farm Project PHA This node includes the naphtha rundown chiller from Splitter 1 and/or 2 to Light Virgin Naphtha (LVN) Tanks TK-24946-24 or TK-24946- 25. Also includes recirculation chiller which will cool the naphtha contents of Light Naphtha Tank TK-24946-24 or TK-24946-25 by recirculation through the chiller by Recirculation Pump P- 6. Normal operation may include one or two LVN tanks. Under one LVN tank operation the rundown and recirculation cooler operate on the same tank, under two tank operation, rundown and recirculation may be on the same tank or on opposite tanks. The chillers are mainly used in the summer season. The tanks' target temperature is set based on analysis of the tanks' Reid vapor pressure (RVP) and a calculation of the true vapor pressure (TVP) of the tank. Current operation is to rundown into one of two tanks and recirculate/ discharge from the other tank. Naphtha is transferred from TK-24946- 24/25 and TK-61869-15 via Naphtha Cargo Pumps P-2A/B and 38095"" pipeline to Galena Park Terminal ground or water shipping area."
